pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,Day Name,WEEK NAME,Day of Week,Month Name
36750,16219,thai_ckn_l,1,30-Sep-15,19:27:35,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,September
36756,16222,thai_ckn_l,1,30-Sep-15,19:46:27,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,September
37584,16596,thai_ckn_l,1,07-Oct-15,18:18:56,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,October
38275,16884,thai_ckn_l,1,14-Oct-15,12:07:21,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,October
38333,16907,thai_ckn_l,1,14-Oct-15,14:49:50,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,October
38352,16915,thai_ckn_l,1,14-Oct-15,16:52:24,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,October
39253,17292,thai_ckn_l,1,21-Oct-15,13:33:13,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,October
39266,17296,thai_ckn_l,1,21-Oct-15,13:58:34,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,October
39280,17302,thai_ckn_l,1,21-Oct-15,16:55:46,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,October
39323,17321,thai_ckn_l,1,21-Oct-15,20:03:33,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,October
39335,17327,thai_ckn_l,1,21-Oct-15,22:08:59,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,October
40043,17633,thai_ckn_l,1,28-Oct-15,12:37:09,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,October
40056,17642,thai_ckn_l,1,28-Oct-15,13:18:17,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,October
41011,18062,thai_ckn_l,1,04-Nov-15,17:19:09,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,November
41062,18083,thai_ckn_l,1,04-Nov-15,20:55:49,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,November
41067,18086,thai_ckn_l,1,04-Nov-15,22:05:05,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,November
41933,18453,thai_ckn_l,1,11-Nov-15,12:08:00,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,November
41954,18460,thai_ckn_l,1,11-Nov-15,13:11:58,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,November
42022,18486,thai_ckn_l,1,11-Nov-15,18:48:11,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,November
42842,18842,thai_ckn_l,1,18-Nov-15,11:55:16,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,November
42887,18853,thai_ckn_l,1,18-Nov-15,13:40:33,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,November
42910,18866,thai_ckn_l,1,18-Nov-15,16:38:43,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,November
43754,19234,thai_ckn_l,1,25-Nov-15,12:01:17,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,November
43776,19243,thai_ckn_l,1,25-Nov-15,13:24:18,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,November
43785,19249,thai_ckn_l,1,25-Nov-15,14:15:02,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,November
43806,19258,thai_ckn_l,1,25-Nov-15,15:48:15,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,November
43815,19261,thai_ckn_l,1,25-Nov-15,15:59:44,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,November
43849,19273,thai_ckn_l,1,25-Nov-15,18:43:24,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,November
43870,19282,thai_ckn_l,1,25-Nov-15,19:58:57,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,November
44912,19737,thai_ckn_l,1,02-Dec-15,12:07:46,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,December
44913,19738,thai_ckn_l,1,02-Dec-15,12:12:24,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,December
44915,19739,thai_ckn_l,1,02-Dec-15,12:22:32,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,December
44927,19744,thai_ckn_l,1,02-Dec-15,12:38:54,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,December
44974,19767,thai_ckn_l,1,02-Dec-15,16:40:45,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,December
44989,19774,thai_ckn_l,1,02-Dec-15,18:07:20,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,December
45000,19778,thai_ckn_l,1,02-Dec-15,18:36:48,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,December
45010,19784,thai_ckn_l,1,02-Dec-15,20:07:40,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,December
45931,20163,thai_ckn_l,1,09-Dec-15,13:41:22,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,December
45954,20169,thai_ckn_l,1,09-Dec-15,15:04:51,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,December
46026,20203,thai_ckn_l,1,09-Dec-15,20:34:29,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,December
46036,20208,thai_ckn_l,1,09-Dec-15,22:44:50,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,December
46875,20580,thai_ckn_l,1,16-Dec-15,13:07:12,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,December
47768,21000,thai_ckn_l,1,23-Dec-15,12:09:22,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,December
47811,21021,thai_ckn_l,1,23-Dec-15,15:19:52,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,December
47851,21036,thai_ckn_l,1,23-Dec-15,18:36:29,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,December
47853,21037,thai_ckn_l,1,23-Dec-15,18:42:44,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,December
47870,21044,thai_ckn_l,1,23-Dec-15,20:01:01,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,December
47879,21048,thai_ckn_l,1,23-Dec-15,21:00:41,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,December
47882,21049,thai_ckn_l,1,23-Dec-15,21:27:59,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,December
48382,21248,thai_ckn_l,1,30-Dec-15,11:54:59,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,December
48432,21267,thai_ckn_l,1,30-Dec-15,17:41:53,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,WED,3,December
6,2,thai_ckn_l,1,01-Jan-15,11:57:40,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
42,16,thai_ckn_l,1,01-Jan-15,13:34:07,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
68,25,thai_ckn_l,1,01-Jan-15,14:44:44,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
76,30,thai_ckn_l,1,01-Jan-15,15:41:25,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
89,35,thai_ckn_l,1,01-Jan-15,16:32:04,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
131,54,thai_ckn_l,1,01-Jan-15,19:01:45,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
985,432,thai_ckn_l,1,08-Jan-15,11:39:07,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
1015,440,thai_ckn_l,1,08-Jan-15,12:16:34,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
1018,441,thai_ckn_l,1,08-Jan-15,12:16:58,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
1043,449,thai_ckn_l,1,08-Jan-15,13:04:15,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
1054,453,thai_ckn_l,1,08-Jan-15,13:27:14,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
1092,475,thai_ckn_l,1,08-Jan-15,17:15:17,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
1934,858,thai_ckn_l,1,15-Jan-15,13:03:42,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
1960,869,thai_ckn_l,1,15-Jan-15,14:31:43,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
1983,882,thai_ckn_l,1,15-Jan-15,16:44:46,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
2034,908,thai_ckn_l,1,15-Jan-15,21:42:32,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
2874,1268,thai_ckn_l,1,22-Jan-15,13:01:39,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
2902,1278,thai_ckn_l,1,22-Jan-15,14:07:34,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
2956,1301,thai_ckn_l,1,22-Jan-15,18:42:08,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
2983,1317,thai_ckn_l,1,22-Jan-15,21:00:41,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
3790,1684,thai_ckn_l,1,29-Jan-15,13:33:16,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
3809,1687,thai_ckn_l,1,29-Jan-15,13:39:42,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
3818,1695,thai_ckn_l,1,29-Jan-15,15:11:01,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
3868,1721,thai_ckn_l,1,29-Jan-15,20:38:52,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,January
4870,2155,thai_ckn_l,1,05-Feb-15,18:59:56,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,February
5787,2564,thai_ckn_l,1,12-Feb-15,14:53:19,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,February
5808,2574,thai_ckn_l,1,12-Feb-15,16:22:32,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,February
6796,3001,thai_ckn_l,1,19-Feb-15,20:34:39,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,February
7605,3353,thai_ckn_l,1,26-Feb-15,12:39:02,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,February
7640,3363,thai_ckn_l,1,26-Feb-15,13:52:23,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,February
7660,3371,thai_ckn_l,1,26-Feb-15,15:58:02,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,February
7719,3398,thai_ckn_l,1,26-Feb-15,19:49:51,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,February
8580,3759,thai_ckn_l,1,05-Mar-15,12:44:29,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,March
8595,3768,thai_ckn_l,1,05-Mar-15,13:27:04,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,March
8655,3792,thai_ckn_l,1,05-Mar-15,16:39:37,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,March
8691,3807,thai_ckn_l,1,05-Mar-15,18:35:58,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,March
8701,3812,thai_ckn_l,1,05-Mar-15,20:58:09,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,March
9560,4186,thai_ckn_l,1,12-Mar-15,12:38:05,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,March
9625,4216,thai_ckn_l,1,12-Mar-15,18:23:38,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,March
10501,4603,thai_ckn_l,1,19-Mar-15,11:24:09,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,March
10558,4623,thai_ckn_l,1,19-Mar-15,14:41:44,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,March
10564,4625,thai_ckn_l,1,19-Mar-15,15:42:30,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,March
10608,4644,thai_ckn_l,1,19-Mar-15,19:18:36,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,March
11419,5017,thai_ckn_l,1,26-Mar-15,13:58:44,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,March
11447,5030,thai_ckn_l,1,26-Mar-15,16:09:58,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,March
11482,5048,thai_ckn_l,1,26-Mar-15,18:34:53,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,March
11493,5055,thai_ckn_l,1,26-Mar-15,19:51:36,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,March
12384,5442,thai_ckn_l,1,02-Apr-15,12:02:57,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,April
12389,5446,thai_ckn_l,1,02-Apr-15,12:30:18,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,April
12470,5477,thai_ckn_l,1,02-Apr-15,17:17:20,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,April
12497,5488,thai_ckn_l,1,02-Apr-15,19:22:17,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,April
12499,5490,thai_ckn_l,1,02-Apr-15,19:51:51,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,April
13392,5873,thai_ckn_l,1,09-Apr-15,13:24:08,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,April
13418,5885,thai_ckn_l,1,09-Apr-15,16:26:34,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,April
14346,6276,thai_ckn_l,1,16-Apr-15,12:30:22,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,April
14353,6278,thai_ckn_l,1,16-Apr-15,12:52:09,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,April
14450,6322,thai_ckn_l,1,16-Apr-15,22:12:57,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,April
16174,7120,thai_ckn_l,1,30-Apr-15,13:16:13,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,April
16191,7123,thai_ckn_l,1,30-Apr-15,13:22:57,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,April
16285,7162,thai_ckn_l,1,30-Apr-15,19:18:15,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,April
17097,7521,thai_ckn_l,1,07-May-15,10:54:15,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,May
17105,7525,thai_ckn_l,1,07-May-15,11:55:19,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,May
17135,7533,thai_ckn_l,1,07-May-15,13:20:39,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,May
17150,7546,thai_ckn_l,1,07-May-15,15:39:38,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,May
17213,7573,thai_ckn_l,1,07-May-15,20:18:38,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,May
18108,7948,thai_ckn_l,1,14-May-15,11:50:01,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,May
18111,7950,thai_ckn_l,1,14-May-15,12:12:24,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,May
18130,7958,thai_ckn_l,1,14-May-15,12:43:48,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,May
18162,7969,thai_ckn_l,1,14-May-15,13:47:53,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,May
18253,8014,thai_ckn_l,1,14-May-15,21:27:11,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,May
